업체명,지역,업종,주소,전화번호,썸네일
달쿠쿠,시흥시,"카페,디저트",경기 시흥시 하우로 181-4 1층 달쿠쿠,0507-1308-8069,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190715_183%2F1563160152071idAKk_JPEG%2FH03e7rqz-FvgBLP2kU7dl7gy.jpeg.jpg
진진삼계탕 본점,시흥시,"백숙,삼계탕","경기 시흥시 서울대학로278번길 19-14 2층 205,206호 (배곧프라자)",0507-1328-2257,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240611_76%2F1718083951275cyoJp_PNG%2F20240611_143056.png
편백장수,시흥시,"육류,고기요리",경기 시흥시 삼미시장1길 37 대홍프라자 B동 214호,031-312-8011,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_100%2F1698222669995z6fRq_PNG%2FPNG.png
생마차 시흥정왕점,시흥시,이자카야,경기 시흥시 옥구상가3길 15-7,031-499-5626,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240430_168%2F1714445772366X08Q8_JPEG%2F02.jpg
소담촌 시흥능곡점,시흥시,샤브샤브,경기 시흥시 장현능곡로 192 정우빌딩 2층,031-317-3377,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20240622_293%2F1719031381181CzuGs_JPEG%2Fn9wc1N5EAs_03.jpg
카페 배다배,시흥시,카페,경기 시흥시 과림저수지길 84-3,02-2613-7989,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230920_26%2F1695201689573E7s3K_JPEG%2F12da2b20-5797-11ee-b5ae-a0369ff85ee0_03.jpg
해월커피 배곧점,시흥시,"카페,디저트","경기 시흥시 서울대학로264번길 25 배곧아브뉴프랑센트럴블루 103호, 104호",0507-1442-0184,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220213_164%2F1644681828376wa6bg_JPEG%2F1644496709234-3.jpg
LA코코보일링 배곧점,시흥시,양식,경기 시흥시 정왕대로27번길 11 상가동 101호,031-488-9512,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230104_41%2F1672764116797SaJyJ_JPEG%2F1000000820.jpg
고래곱창 본점,시흥시,"곱창,막창,양",경기 시흥시 승지로60번길 12 광장프라자 108호 고래곱창,0507-1364-3779,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230625_56%2F1687675932158xsn4I_JPEG%2FGJS01401.jpg
금성가든,시흥시,"백숙,삼계탕",경기 시흥시 하우로 53 금성가든,031-315-7677,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210514_22%2F1620995404192t5xfY_JPEG%2FL3PlnAvgoVt0lEy1uB28Jhf1.jpg
바오차이 시흥프리미엄아울렛점,시흥시,중식당,경기 시흥시 서해안로 699 시흥프리미엄아울렛 1층 바오차이,031-8072-3640,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221127_199%2F1669555198567Lx97c_JPEG%2FKakaoTalk_20221125_092734420.jpg
시흥 캠핑식당 윤스바베큐,시흥시,"육류,고기요리",경기 시흥시 수인로2107번길 76-1 1층,0507-1366-5700,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230617_218%2F1686936146283XX0z9_JPEG%2FKakaoTalk_20230617_015752250_18.jpg
금강민물매운탕,아산시,"매운탕,해물탕",충남 아산시 순천향로 996,0507-1361-6264,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190311_272%2F1552294253122gpBMD_JPEG%2FCWWKFg6DEIP0tI6JKUyF2KQ4.JPG.jpg
망파카페,아산시,"카페,디저트",충남 아산시 탕정면 매곡천길 149 망파카페,0507-1317-2067,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191019_126%2F1571452691715OBzlM_JPEG%2FBollVW-kq2klkRCy_Bmo5NFE.jpeg.jpg
세종이도삼계탕 본점,아산시,"백숙,삼계탕",충남 아산시 배방읍 배방로14번길 20-3,041-533-3356,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230909_256%2F16942309375833ajEK_JPEG%2Fdbb7ecbc-4ec2-11ee-89eb-d4f5ef5a9532_03.jpg
올드밀,아산시,패밀리레스토랑,충남 아산시 신정로 532,041-546-1080,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180919_108%2F1537340017116PHmBH_JPEG%2FXfzd0n0hGI8AMLS5bhiNK55G.jpg
아산짚불장어,아산시,"장어,먹장어요리",충남 아산시 시민로422번길 11 1층 단독상가 아산짚불장어,0507-1306-1923,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230503_174%2F1683068626598LwP97_JPEG%2Ftemp_1683065957422.-1869308564.jpeg
일품참숯갈비,아산시,"육류,고기요리",충남 아산시 둔포면 중앙공원로17번길 3 1층 일품참숯갈비,0507-1360-7535,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240503_265%2F1714712097974ymXJT_JPEG%2FDSC04760.jpg
종가면옥,아산시,냉면,충남 아산시 배방읍 배방로 219-28 종가면옥,0507-1344-2350,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_24%2F144107040551065JXm_JPEG%2F156063626057536_6.jpeg
마가렛뜨,아산시,"카페,디저트",충남 아산시 탕정면 매곡한들12길 15 1층,0507-1429-1535,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240508_215%2F1715154366376RDRVc_JPEG%2FDAF91125-9AE6-4E19-90B4-E4CDD928022A.jpeg
도자기굽는정카페 신정호 아산,아산시,양식,충남 아산시 남부로 132-32 1층 도자기굽는정카페,0507-1393-7072,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230311_226%2F1678523403894vTVgT_JPEG%2FB290C0C6-9DBA-425E-A22A-D99C02104685.jpeg
필나인,아산시,베이커리,충남 아산시 신정로 576-5 필나인,0507-1343-9955,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_111%2F1692788453365qFGdP_JPEG%2FScreenshot_20230709_165041.jpg
마들렌 패밀리 뷔페레스토랑,아산시,양식,충남 아산시 배방읍 온천대로 2230,0507-1399-5315,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240327_129%2F1711499995172q3Dps_JPEG%2FScreenshot_20240324_170457_Instagram.jpg
도고창고카페,아산시,"카페,디저트",충남 아산시 도고면 아산만로139번길 7,0507-1388-7731,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210428_1%2F1619536120321bapnN_JPEG%2FwlN3s0hqC3FvGqJ0Rg6tOdJD.jpg
카페 안낙,아산시,"카페,디저트",충남 아산시 신정로 496-2 카페안낙,0507-1340-0308,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230727_130%2F1690386192624OKKrn_JPEG%2FIMG_1753.jpeg
오월의꽃수레,아산시,한정식-일반,충남 아산시 신정호길 220,041-533-3122,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211231_102%2F1640925843506GNYuB_JPEG%2FScreenshot_20211231-133233_Naver_Map.jpg
파보네,아산시,"카페,디저트",충남 아산시 음봉면 월암로 100-20 2층,0507-1358-1020,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240608_114%2F17178194059688nCgj_JPEG%2F1717819369930.jpg
좋은아침페스츄리 신정호수점,아산시,베이커리,충남 아산시 신정로 470 좋은아침페스츄리신정호수점,0507-1470-2733,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240407_74%2F1712486812888rTncD_JPEG%2F20240407_191945.jpg
탕정집 쭈꾸미 지중해점,아산시,주꾸미요리,충남 아산시 탕정면 탕정면로22번길 15-18,0507-1480-3401,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220303_60%2F1646305476638ihWM8_JPEG%2F20220303_101704.jpg
도자기굽는정카페 신정호 아산,아산시,양식,충남 아산시 남부로 132-32 1층 도자기굽는정카페,0507-1393-7072,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230311_226%2F1678523403894vTVgT_JPEG%2FB290C0C6-9DBA-425E-A22A-D99C02104685.jpeg
재벌짬뽕,아산시,중식당,충남 아산시 온양역길 124,041-545-7413,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160920_228%2F1474358966545QIEh7_JPEG%2F176870573945847_0.jpeg
핏제리아436,아산시,이탈리아음식,충남 아산시 신정로 436 1층,0507-1343-8764,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230614_11%2F1686701958216xArXA_JPEG%2Fimage.jpg
죽순산장,아산시,오리요리,충남 아산시 음봉면 음봉면로 227,041-541-1227,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240405_251%2F1712290995892Y1TQY_JPEG%2F1000002197.jpg
후다닥닭갈비,아산시,닭갈비,충남 아산시 남산로 140 1층,041-427-1988,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180716_56%2F15316688624540R37J_JPEG%2FnX8l_lqREoAEXk4sYd52gulr.jpeg.jpg
청지기꽃게장 본점,아산시,게요리,충남 아산시 박물관로 2 2층,0507-1350-7601,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210725_68%2F16272118581019ynaI_JPEG%2FHp50Y_eWxw57bXXzwQPrqXrg.jpeg.jpg
그래비티 신정호수점,아산시,"카페,디저트","충남 아산시 신정호길 33-42 지하1층, 1층",041-533-7139,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220810_250%2F1660118094896LKv49_JPEG%2F1660117182631.jpg
엄청난해장국,아산시,해장국,충남 아산시 탕정면 갈산길 5,041-543-8188,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190805_113%2F1564977433663LB2uR_JPEG%2F3L3YyMj-ko43b-NfEpBBGTbZ.jpeg.jpg
해이와 아산,아산시,"카페,디저트",충남 아산시 음봉면 음봉로360번길 3 1층,0507-1347-3516,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230531_236%2F1685499564624JY0kd_PNG%2F%25C6%25F7%25BD%25BA_-_%25C1%25D6%25C8%25B2%25BB%25F6_png.png
웰파이 천안아산역 본점,아산시,베이커리,충남 아산시 배방읍 광장로 210 와이몰 2층 a220,0507-1401-5282,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240529_206%2F1716949894604VAm5o_JPEG%2F1000005229.jpg
신비우동 아산휴대점,아산시,"우동,소바",충남 아산시 배방읍 휴대길 126 103호,0507-1335-0192,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230426_127%2F168250970977550t06_JPEG%2F20230331_195845.jpg
엘도라도 아산배방점,아산시,"카페,디저트",충남 아산시 배방읍 배방로 267 7층,041-549-3322,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231115_260%2F1700026530107MB9r8_JPEG%2FBG.jpg
임성근 국가공인진갈비 아산점,아산시,"육류,고기요리",충남 아산시 온천대로 1388,041-531-8892,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200618_93%2F1592412843939K3HwB_JPEG%2FIaiEHKpwl8czXZM5rDGtrc4M.jpg
스시하루,아산시,"초밥,롤",충남 아산시 탕정면 한들물빛5로 17 2층 204호(젤존트윈시티 II),0507-1489-1314,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240205_143%2F1707123251699ejP9t_JPEG%2FKakaoTalk_20240123_173512771.jpg
카페 블랙쿠바프리덤,아산시,베이커리,충남 아산시 신정로 658 카페 블랙쿠바프리덤,0507-1324-0003,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230311_292%2F1678519768367LJMET_JPEG%2FKakaoTalk_20230310_181726986.jpg
피그펍돈까스,아산시,돈가스,충남 아산시 탕정면 탕정면로8번길 59-12,041-541-8883,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170321_181%2F14900644080686irSD_JPEG%2F186270557431554_0.jpeg
응삼이초벌구이 둔포본점,아산시,"육류,고기요리",충남 아산시 둔포면 충무로 1844 응삼이초벌구이,041-541-8892,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240616_142%2F17185335529017bU2G_PNG%2F1000036925.png
스시우이,아산시,"초밥,롤",충남 아산시 배방읍 모산로 101 스시우이,0507-1400-0353,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200618_139%2F1592487421505I8CdD_JPEG%2FQrZnxr9E56X30Iy1oHctuT4w.jpg
퐁당 탕정점,아산시,샤브샤브,"충남 아산시 탕정면 한들물빛5로 11 2층 202호,203호",0507-1457-6603,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240425_81%2F17140426586222xF35_JPEG%2F17996D95-30B6-44A7-BA8C-95565CDDC2BE.jpeg
낭구,아산시,오리요리,충남 아산시 탕정면 탕정면로8번길 47-6 1층 낭구,0507-1336-5232,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230620_16%2F1687253201840WdG5G_JPEG%2FKakaoTalk_20230620_142350300_09.jpg
신사우물갈비 아산온천점,아산시,"육류,고기요리",충남 아산시 시민로 501 1층,0507-1363-1433,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240502_165%2F1714644188919nr9Uf_JPEG%2F1.jpg
루트 102,아산시,카페,충남 아산시 신정로 442-5,041-543-2300,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200818_69%2F1597715461411iHj9P_JPEG%2FeLd5CuBDQSjIbTOWVJheGLBq.jpeg.jpg
LLAF COFFEE,아산시,"카페,디저트",충남 아산시 신정로 536-1 LLAF COFFEE,041-533-5361,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200509_8%2F1589009148036XJBq5_JPEG%2FlaYmcljtDfV0k7PDuLSfBBYa.jpg
11호남도할머니칼국수,안산시,"칼국수,만두",경기 안산시 단원구 대선로 11 11호남도할머니칼국수,0507-1310-1542,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181129_202%2F1543476518858ugvMm_JPEG%2F-ciWYfJgdcIjWDIC0OuBRGuR.jpg
북동삼거리손칼국수 대부도본점,안산시,"칼국수,만두",경기 안산시 단원구 대부황금로 1273 북동삼거리손칼국수 대부도본점,0507-1318-9971,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230224_67%2F1677207840757vFkEV_JPEG%2F2022%25BC%25D2%25BA%25F1%25C0%25DA%25B8%25B8%25C1%25B7%25BF%25A5%25BA%25ED%25B7%25B3.jpg
33호할머니칼국수,안산시,"칼국수,만두",경기 안산시 단원구 대부황금로 1297 1층,032-886-9908,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240610_108%2F17179767611890Geaz_PNG%2F20240610_084545.png
황금손칼국수 간장게장 대부도 본점,안산시,한식,경기 안산시 단원구 대부황금로 1277 황금손칼국수 간장게장,0507-1312-0633,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240614_274%2F17183251847555pTGA_JPEG%2F5104A3657.JPG
대부면가 우리밀칼국수,안산시,"칼국수,만두",경기 안산시 단원구 대부황금로 1357 1층,0507-1368-9083,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231130_240%2F1701323459671vCJsI_JPEG%2F1000010997.jpg
포크너 신도시점,안산시,이탈리아음식,경기 안산시 단원구 광덕대로 168 신화타운 101호,0507-1384-4752,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230220_165%2F1676864820329iss5g_JPEG%2F%25B7%25CE%25B0%25ED_%25C0%25FC%25C3%25BC%25C0%25BD%25BD%25C4.JPG
16호원조할머니칼국수 대부도본점,안산시,"칼국수,만두",경기 안산시 단원구 대선로 10,0507-1315-5590,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180703_224%2F1530612965536muX8f_JPEG%2Fb36YGyQ3JuP2ZwYxhHaSRFhl.JPG.jpg
목육탕,안산시,한식,"경기 안산시 단원구 광덕대로 154 1층 123호 ,124호",0507-1310-0989,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240608_139%2F1717836906908TFlE3_PNG%2FKakaoTalk_20240608_175406720.png
윤선장어시장 안산고잔중앙역점,안산시,생선회,경기 안산시 단원구 고잔2길 87,0507-1472-8587,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240202_127%2F1706854893755gbvl0_JPEG%2FLCH_0414-min.jpg
봉궁순대국 본점,안산시,한식,경기 안산시 상록구 사사안골길 2-2,0507-1411-0238,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230118_122%2F1674036051914zATuW_JPEG%2F1674036041488.jpg
초장집 선부점,안산시,생선회,"경기 안산시 단원구 선부광장로 27 1, 2층 안산맛집",0507-1391-6685,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_7%2F16806077989903cJ8v_JPEG%2FKakaoTalk_20230403_192342599_04.jpg
설화215,안산시,"육류,고기요리","경기 안산시 단원구 광덕대로 193 120호, 121호, 122호",0507-1467-7335,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230717_103%2F1689582376441M1oWO_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF20230716-%25BC%25B3%25C8%25AD215-306.jpg
시랑면옥,안산시,냉면,경기 안산시 상록구 시낭로 39,031-486-1101,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221113_117%2F1668302701544lgNvQ_JPEG%2F0E4E1890-3731-479F-807E-96C292C82E0D.jpeg
연청 안산중앙점,안산시,요리주점,"경기 안산시 단원구 고잔로 116 휴지오 오피스텔 109호, 110호",0507-1334-4135,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231016_156%2F1697444828022LyIt7_JPEG%2FKakaoTalk_20231005_164729659_01.jpg
