,Title,Distance,Explain,DriveCourseID,Image,LocalID,URL
472,넵튠 수상레저 & 웨이크서핑 인싸서프,,"넵튠 수상레저는 남양주 화도읍 북한강변에 위치한 수상레저 전문샵이다. 국가대표 출신의 강사의 체계적인 원포인트 코칭으로 수상레저에 입문하는 초보자들에게 이미 유명한 곳이다. 수상스키부터 웨이크보드, 웨이크서핑과 플라이피쉬, 바나나보트 등의 다양한 놀이 기구를 보유하고 있다. 특히, 웨이크서핑을 위한 전용 서핑 보트 2대를 보유하고 있어 대기하지 않고도 바로 웨이크서핑을 즐길 수 있다. 이 외에도 북한강 일주 모터 보팅으로 시원한 강바람을 맞으며 물길 드라이브를 경험하는 등 즐길 거리가 많은 곳이다. 방문객의 휴식을 위한 야외 휴게 공간과 간단한 간식과 커피, 음료를 판매하는 매점이 있다.
강습과 이용 요금에 관한 자세한 내용과 기상 상태에 따른 운영 방침 변경 등은 홈페이지를 참고하면 된다.",473,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=afdd4fcf-b506-486c-8a1e-6ebbeb313c83,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7c03de9e-9fb6-456f-976d-d1ab8f11e73f&big_category=A03&mid_category=A0303&big_area=31
473,[대구올레 팔공산 8코스] 수태지 계곡길,,"대구올레 팔공산 8코스는 동화사시설지구에서 출발하여 원점 회귀하는 순환코스이다. 총 7.1km, 소요시간 2시간 30분 정도 내외의 시원한 계곡을 따라 숲을 마음껏 즐기며 걷는 길로 여름 코스로 제격이다. 부인사 입구 문화해설사의 집에 신청하면 문화해설과도 함께 할 수도 있다.
동화사집단시설지구→대구시민안전테마파크→팔공산순환도로가로수길→수태지부근오솔길→너럭바위→부인사·서봉등산로접점→벼락맞은 나무→부인사→동화사집단시설지구 코스로 약간의 난이도가 있어 초등 5학년이상~성인에게 권하는 코스이며, 일부 구간은 휴대폰이 안 터지므로 일행과 함께 하길 권유한다. 또 여름철 계곡과 신록이 함께 하는 코스이지만 장마 후 또는 큰 비가 내린 뒤에는 탐방자제와 주의를 당부하는 코스이다.
계곡과 숲이 울창하여 여름에 즐기기 편안하다 안내하고 있지만 팔공산 올레길의 모든 코스는 팔공산이 가지고 있는 본연의 자랑거리인 봄 벚꽃길, 여름의 신록, 가을 단풍길, 겨울 설경을 사계절 내내 산책으로, 차량을 이용한 드라이브로, 등산으로 즐길 수 있다. 더불어 팔공산에 산재한 문화재와 사찰 등 팔공산은 언제나, 어느 곳을 가든 만족을 얻을 수 있는 곳이다.",474,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1c13d606-a37b-4edd-982f-3fa5bb824c33,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f28f669d-fcb2-440b-b59d-de93bb38ca80&big_category=A03&mid_category=A0302&big_area=4
474,산수애,,"강원도 영월의 '음악이 있는 곳, 산수애펜션은 서울에서 2시간 안팎, 부산에서는 네시간 거리에 위치해 있다. 펜션의 진입로는 강가를 따라 벚꽃과 들꽃이 만개한 드라이브 코스이며 펜션 앞으로는 강이 흐르고, 뒤로는 산이 자리하고 있어 자연 속의 휴양지라 할 수 있다. 새들의 지저귐 소리에 아늑한 정취를 맘껏 느낄 수 있으며 집 앞의 강을 따라 백미터쯤 나가면 낚시를 즐길 수 있는데 이곳에서는 일급수에서만 산다는 버들치, 쉬리, 열목어 등이 서식하고 있다.
또한 인근 저수지에서는 붕어, 피라미, 잉어 등이 서식해 낚시의 손맛을 느낄 수 있다. 물안개낀 새벽 산수애의 경치와 석양에 노을진 산수애에서 지치고 고단한 삶의 피로를 잠시 잊고 가족, 연인, 친구들과 휴식을 취하기에 좋다.",475,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aeffcb90-4802-437e-8c5d-fd248d86b537,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=817f7526-7951-4054-92f9-63e0b4a7245a&big_category=B02&mid_category=B0201&big_area=32
475,한림대학교일송문화관,,"일송문화관은 태안군 청포대해수욕장 인근에 있는 한림대학교의료원 소속 시설이다. 나무숲에 둘러 싸인 대지 767평에 연면적 378평의 지하 1층 지상 3층 건물이다. 2003년 1월에 착공하여 6개월간의 공사 기간을 거쳐 2003년 7월에 개관식을 했다.
120석 규모의 일송홀과 80석 규모의 강의실, 25석 규모의 세미나실, 그리고 최대 90여 명이 숙박할 수 있는 본관의 14개 객실과 최대 20여 명이 숙박할 수 있는 별관과 식당(80석 규모)을 갖추고 있다. 숙식이 가능한 콘도형으로 주말, 공휴일, 여름 휴가철에는 휴식과 재충전의 공간으로 주로 한림대의료원 교직원 복지시설로 이용되는 곳이다.
주변으로 청포대해수욕장 뿐만 아니라 몽산포해수욕장, 달산포해수욕장, 마검포해수욕장이 있어 여름 여행지로 적합하며, 벚꽃이 피는 봄이면 남면 벚꽃길을 드라이브로 즐길 수 있다.",476,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=41efc0f3-5c8d-4507-9520-b1a4eaea5e03,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=edb6e916-4dde-4295-8cff-c8df67dbc4c7&big_category=B02&mid_category=B0201&big_area=34
476,여수 낭도 백리섬섬길,,"푸른 바다와 은빛 파도, 아름다운 섬들의 숨은 비경, 여수와 고흥을 잇는 명품 해양관광도로 여수시, 고흥군, 주변 섬들을 잇는 길
여수-고흥간 연륙연도교 '백리섬섬길'은 전라남도에서 공모하여 지은 도로명으로, 여수 돌산에서 고흥 영남 간 10개 섬, 백리 길(39.1km)을 해상교량으로 연결한 명품 해양관광도로의 새로운 이름이다. 총 11개 교량 중 7개는 완성되었으며 4개는 2028년에 완성예정 구간이다. 백야도~화태도 구간이 완성되면 환상적인 해상 드라이브를 즐길 수 있게 될 것이다.",477,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=407c2da2-a0b2-4269-b05c-13ff92a461e0,7,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ac55f6a2-d44c-4956-85dc-3df0009f0888&big_category=A03&mid_category=A0302&big_area=38
477,드론스포츠코리아,,"전남 고흥군 금산면에 있는 드론스포츠코리아는 넓은 금산종합고등학교 부지를 활용하여 드론과 캠핑을 테마로 재구성하여 탄생했다. 폐교를 새 단장한 만큼 소박함과 정겨움은 그대로 살리고 편의시설은 모던하게 바꾸어 놓아 깔끔하다. 드론캠핑장은 야영장으로서의 절대적인 뷰는 부족하지만 넓고 조용한 캠핑을 원한다면 최적의 장소이다. 또한 드론핑을 자유롭게 해볼 수 있어 드론스포츠의 모든 것을 즐길 수는 야영장으로 즐겁게 각자의 취미생활을 즐길 수 있다는 것이 가장 큰 장점이다. 금진항이 가까이 있어 바닷가 드라이브를 겸한 연계 관광하기도 좋다.
※ 반려동물 동반 가능",478,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e1c87bfc-a422-42b5-a426-6f22322fe18a,7,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cba5fa1e-ce1d-4c3c-bf2c-89cbb421e7e5&big_category=A03&mid_category=A0302&big_area=38
478,대청호오백리길,,"대청호오백리길은 대전(동구, 대덕구)과 충북(청원, 옥천, 보은)에 걸쳐 있는 약 220km의 도보길이며 대청호 주변 자연부락과 소하천, 등산길, 임도, 옛길 등을 포함하고 있다. 또한 서울, 부산에서 대청호까지 거리가 약 오백리 정도가 되어 그 상징적 의미를 더하고 있다. 특히, 대청호를 중심으로 해발 200~300m의 야산과 수목들이 빙 둘러져 있어 경관이 아주 뛰어나며 구간마다 특별한 재미를 느낄 수 있는 길들이 많다. 연인끼리 낭만을 즐길 수 있는 데이트 코스, 푸른 호수를 감상하며 생각에 잠길 수 있는 사색 코스, 등산이 가능한 산행 코스, 농촌체험과 문화답사를 겸하여 걸을 수 있는 가족여행 코스, 자전거 드라이브 코스 등 보고, 느끼고, 체험하고 즐길 수 있는 다양한 테마가 펼쳐진 길이다. 이러한 자연경관을 인정받아 유엔해비타트(UN-HABITAT)가 수여하는 아시아도시경관상도 수상하였다.
또한, 대청호오백리길 주변에는 대청호물문화관과 대청호조각공원, 대청호미술관, 대청호자연생태관 등이 개관하여 대청호오백리길과 연계한 체험 및 관람시설로 이용이 가능하며, 청원 청남대, 문의문화재단지, 보은 속리산, 옥천 둔주봉, 정지용생가, 육영수생가지 등 많은 역사문화 관광지가 있다. 갈대밭이 펼쳐진 대청호를 따라 걷는 곳으로 대청호 중에서도 가장 아름다운 곳이다. 몇 년 전 권상우와 김희선 주연인 '슬픈연가'를 촬영했던 장소이기도 해 많은 사랑을 받고 있다. 그 밖에 조각공원, 미술관, 자연생태관등을 함께 감상할 수 있다.",479,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53e3d961-8b73-4be5-96f0-dc0694e80941,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8333f1a9-244c-452c-94c2-fbe51b8e7ca2&big_category=A03&mid_category=A0302&big_area=3
479,주전항,,"주정항은 울산광역시 동구 주전동에 있으며, 까만 자갈이 해안을 따라 1.5km나 늘어져 빼어난 절경을 자랑한다. 이곳은 청정해역으로 전국에서 손꼽히는 싱싱한 자연산 활어회를 맛볼 수 있는 곳으로 우럭·도다리·장어·전복·성게가 풍부하며 특히 주전 돌미역이 유명하다. 주변에 주전봉수대와 봉대산 공원이 있다.
또한 시내와 인접한 곳에 있어 교통이 편리할 뿐 아니라 주변에 주요 문화재인 주전봉수대와 봉대산공원의 장승 등 볼거리가 다양하다. 특히, 주전-정자-강동을 잇는 해안 도로 구간은 울산광역시 최고의 드라이브 코스로 꼽힐 만큼 해안 경치가 좋다. 따라서 봄, 여름, 가을, 겨울, 계절마다 낭만을 즐길 수 있는 관광지이다.",480,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=17a7e4b3-d2f2-4276-b3b9-5ba91652c79b,4,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8fc8fce3-45db-4076-8653-c8cad2c67ccc&big_category=A03&mid_category=A0303&big_area=7
480,용연저수지,,"포항 용연저수지는 포항의 최대 저수지로 1960년대에 조성되었다. [용연]이라는 이름은 이 못 상류지역에 마치 용이 앉았던 모양의 흔적이 있는 큰 바위인 용바위가 있어 용연저수지라 부르게 되었다고 한다. 하지만 이 바위는 만수시 머리 부분이 보였으나 1953년 공사 이후 상단부에 묻혀 버렸다.
용연저수지는 동해로 흘러드는 곡강천을 수원으로 하기에 수량이 풍부한 곳으로 아름다운 자연 경관을 자랑하는 곳으로도 유명하다. 또한 접근하기 용이한 곳에 자리하고 있어 저수지 주변으로 카페, 음식점이 즐비하여 드라이브 코스, 데이트 코스로도 유명하다.",481,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=def9a3e0-5fc8-4ad2-acdc-b7836d63ae15,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=aca88f09-1ac9-42c9-83ea-5170a9a10858&big_category=A03&mid_category=A0303&big_area=35
481,인천 동부시장,,"1971년12월24일 개설되었으며 송림로타리 부근에 소재한 시장으로 일명 현대시장으로 불려지고 있는 재래시장이다. 주변에 씨티은행,농협,원협 등의 금융기관이 소재하고 있으며, 인근에 동구청 및 송림2동, 송림6동사무소가 자리하고 있다. 시장 우측에 원협내 야채시장이 있어 신선한 농산물을 저렴한 가격으로 구매 할 수 있으며 시장주변 환경개선사업(비가림막 설치)과 송림 4ㆍ6동 지역의 재개발로 인한 인구의 유입으로 시장내 상거래가 활발해 질것으로 예상된다.",482,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f5fd7696-33a7-4858-b8ba-490ef02f15bb,1,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e8d97397-8ce7-492e-bf84-9cfd591b1152&big_category=A04&mid_category=A0401&big_area=2
482,초평저수지,,"진천군 초평면 화산리에 있는 초평 저수지는 충북에서 가장 큰 저수지이며, 미호 저수지라고도 한다. 미호천 상류를 가로막아 영농목적으로 만들어진 초평저수지의 외형적 규모는 저수량이 1378 만 톤이며 진천군 관내뿐만 아니라, 멀리 오창, 북일, 북이, 옥산, 강서 등지까지 물을 대고 있다.
저수지 근처 한반도 지형 전망대에서 초평저수지를 바라볼 수 있는데, 저수지는 전체적으로 굴곡이 심한 ㄹ자 형태를 이루고 나지막한 구릉성 산지에 둘러싸여 있다. 저수지를 빙 둘러 나무 데크 산책로가 조성이 되어있고, 일출, 일몰 명소로도 유명하며 전망이 아름다워 드라이브하기에도 좋다.",483,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=66e4c146-36e9-4a40-870d-60e1fb09fe5c,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=15caf04b-2035-4ce6-87b1-eb15a155c1c4&big_category=A03&mid_category=A0303&big_area=33
483,봉재낚시터,,"봉재낚시터는 아산시 북부 봉재저수지 서측에 위치한 낚시터이다. 저수지 연안에서 일반적으로 즐기는 낚시 외에도 소형, 중형, 대형, 특대형 수상 좌대와 잔교식 좌대, 컨테이너, 미니 펜션, 구내식당 및 매점을 갖추고 있어 새벽까지 편리하게 낚시를 즐길 수 있다. 수상 좌대에는 기본적으로 전기장판, TV, 선풍기, 화장실이 설치되어 있고, 중형 이상의 수상 좌대에는 냉장고, 에어컨이 추가로 설치되어 있다. 이곳에서 잡히는 어종은 붕어를 중심으로 향어, 블루길 등이 있다.
저수지 경관이 아름다워 낚시 외에도 산책이나 드라이브를 즐기기 좋다. 인근 관광지로는 이충무공(이순신) 묘소, 현충사 등이 있다.",484,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bcd89a8b-d24a-4f93-9c9d-6c269a1491f9,3,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1cbb0cfc-d848-41c1-acca-99b41cab668f&big_category=A03&mid_category=A0303&big_area=34
484,"자인장 (3, 8일)",,"경산시 자인면 서부 1리 254번지 일원에 위치한 자인 시장은 매월 3, 8, 13, 18, 23, 28일이 장날이다. 신라시대에 노점으로 자연발생되었으며 6.25전쟁을 전후하여 인구가 유입되면서 정기시장으로 발전하였다. 장날에 가보면 갓 따온 채소류와 과일류들이 많으며 옛 맛 그대로의 장국밥과 추어탕을 막걸리와 함께 즐겨 먹을 수 있다. 자인 시장은 그 규모가 다소 작지만, 1950~60년대 시골장의 정취가 아직 남아있어 좋다. 자인에는 뭐니 뭐니 해도 한우고기가 유명하고, 돌아서면 보일 정도로 식육점과 식당이 많다. 채소류가 싸고 신선하며 소고기가 맛있고 양이 많은 자인 시장에 가서 알뜰살림에 보탬을 주면서 옛 시골장의 정취도 느껴보자. 인근의 관광과 드라이브로 얻는 기쁨은 자인 시장이 덤으로 주는 선물이다.",485,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3e7de808-c506-4e94-92de-89568bb2ee27,6,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6dbdc6f6-c895-4e28-8c4a-2a93ab8c2ce6&big_category=A04&mid_category=A0401&big_area=35
485,제주도 하도리 숨비소리길(하도리밭담길),,"하도리는 제주의 동북쪽에 위치하며 해안가를 중심으로 마을이 형성된 곳으로 푸른 바다와 하얀 백사장, 뛰어난 절경의 해안도로, 수십 종의 철새도래지로 유명한 마을이다. 이곳 마을에는 제주의 농업유산인 밭담이 잘 보존되어 있으며 제주 해녀의 문화와 역사를 알 수 있는 해녀박물관이 위치해 있다. 해녀박물관을 중심으로 제주 해녀의 삶을 느낄 수 있는 밭담길이 조성되어있는데 ‘하도리 밭담길’, ‘숨비소리 길’이다. 해녀들이 물질할 때 참았던 숨을 한번에 내뱉는데 그 소리를 가리켜 숨비소리라고 한다. 또 과거 제주의 해녀들은 물질 외에도 밭일을 겸하며 생활을 유지하였는데, 그 해녀들이 물질과 밭일을 하기위해 지나다녔던 길을 숨비소리길이라고 한다. 해녀박물관을 시작으로 해녀박물관 주변에 있는 불턱(해녀들이 물질하면서 옷을 갈아입거나 쉬던 장소), 신당(신을 모신 곳), 제주도 기념물인 별방진(왜구를 막기 위해 해안에 쌓은 성곽) 등 해녀와 관련된 유산과 제주인의 역사를 알아갈 수 있는 코스로 숨비소리길이 조성되었다. 총 1시간 30분이 소요되며 길을 걸으면서 제주의 풍경속에서 한적하고 여유롭게 과거 제주인과 해녀들의 삶의 애환을 느껴볼 수 있다.

한라산 동쪽 끝 해안가에 위치한 하도리는 매년 겨울이면 철새들이 찾아든다. 해발고도가 약 50m 이하의 낮은 평지로 동쪽으로는 농경지가 있고 북쪽으로는 둑 너머로 푸른 해변이 펼쳐져 있으며, 남쪽으로는 갈대밭이 있어 철새들이 서식하기 좋은 환경을 갖췄다. 이곳을 찾는 대표적인 철새는 천연기념물이자 멸종위기 야생생물인 고니, 노랑부리저어새, 저어새, 참매 등이 있다. 매년 황조롱이, 물수리 등의 맹금류, 청둥오리·원앙·고방오리·넓적부리·쇠오리 등의 오리류, 논병아리류, 가마우지류 등 30여 종의 철새 3,000~5,000마리가 찾아든다.

하도리는 도의여 혹은 알도의여라는 이름으로도 불렸다. 마을 앞바다에 토끼섬이 있어 이 일대를 도의여 혹은 돈의여라고 불렀다는 데서 그 유래를 찾아볼 수 있다. ‘여’는 물속에 잠겨 보이지 않는 바위를 말한다. 하도리 철새도래지의 북쪽 둑 너머로는 하도리해수욕장이 있어 여름이면 많은 피서객이 해수욕을 즐기기 위해 찾아온다. 둑을 축조하며 만들어진 다리는 드라이브 코스로도 좋다.

* 문의 : 064-710-3314
* 휴무일 : 연중무휴

◎이용안내
- 이용요금 : 없음

*해녀박물관 입장시
- 이용요금 : 어른 1,100원, 청소년 500원
- 이용시간 : 해녀박물관 매일 09:00~18:00 (매주 월요일 정기휴무)
- 화장실 : 있음
- 주차시설 : 있음, 무료

*숨비소리길 코스: 해녀박물관-삼신당-면수동 마을회관-팽나무-밭담길-별방진-무두망개- 서동 보시코지불턱-모진다리 불턱-생이덕불턱-서동 성창-면수동 해녀탈의장-갯것할망당-도구리통-해녀박물관",486,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ebaa999a-93f6-4784-8e91-7d8901b4c6cc,9,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=8545ccc6-9337-4fe7-ba7f-866ddaa8a910&big_category=A01&mid_category=A0101&big_area=39
