,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID,WithID,ViewID,ActiveID
401,4,[백년가게]금강식당,충청북도 단양군 백자1길 11 금강식당,#금강정식 #단양군 #단양맛집 #도토리묵밥 #백년가게 #산채더덕백반 #산채물냉면 #산채비빔밥 #산채비빔밥 #산채비빔쟁반냉면 #음식 #충청북도,DC073,P402,37.0427145278682,128.48400504764,LC003,"WT001, WT002, WT005","VW001, VW004, VW006, VW008","AC001, AC004, AC005, AC006"
402,5,단양 조덕수고택,충청북도 단양군 가곡면 덕천1길 19,#가옥 #관광지 #교과서속여행 #단양조자형가옥 #문화재 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #조자형가옥 #충청권,DC073,P403,37.0034281929686,128.38377649201,LC003,"WT001, WT002, WT005","VW001, VW004, VW006, VW008","AC001, AC004, AC005, AC006"
403,1,삼포해변,강원특별자치도 고성군 죽왕면 삼포해변길 15-4,#가족과함께 #관광지 #남녀노소 #바다경치 #바다풍경 #삼포해변 #여름피서지 #여름휴가 #연인과함께 #자연 #휴식여행 #휴식하기좋은곳 #힐링여행,DC074,P404,38.3171553089829,128.532427546558,LC002,"WT001, WT002, WT003","VW001, VW002, VW003, VW004","AC001, AC004, AC005"
404,2,송지호관망타워,강원특별자치도 고성군 죽왕면 동해대로 6021,#가족여행 #강원권 #강원도_여행지_추천 #경치좋은곳 #관광지 #관망타워 #바다경치 #생태관광 #송지호 #송지호관광타워 #아이와함께 #자연 #전망대 #철새 #체험학습,DC074,P405,38.3362336939275,128.517600746897,LC002,"WT001, WT002, WT003","VW001, VW002, VW003, VW004","AC001, AC004, AC005"
405,3,고성 문암리 유적,강원특별자치도 고성군 죽왕면 문암진리,#강원권 #고성역사유적지 #관광지 #신석기유적지 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적지 #역사이야기 #역사체험 #역사탐방 #역사탐험,DC074,P406,38.3037494862172,128.544220899007,LC002,"WT001, WT002, WT003","VW001, VW002, VW003, VW004","AC001, AC004, AC005"
406,4,청보횟집,강원특별자치도 고성군 죽왕면 공현진해변길 95-3,#강원권 #강원맛집 #고성맛집 #맛집 #망치삼숙이매운탕 #물회 #물회 #음식 #청보 #활어회,DC074,P407,38.3560678819264,128.509986688906,LC002,"WT001, WT002, WT003","VW001, VW002, VW003, VW004","AC001, AC004, AC005"
407,5,가진항,강원특별자치도 고성군 죽왕면 가진해변길 121-12,#가족과함께 #가진항 #가진해변 #강원권 #강원도_여행지_추천 #고성바다 #관광지 #바다 #바다경치 #바다내음 #어촌마을 #자연 #자연좋은곳 #자연환경 #풍경 #휴식여행 #힐링 #힐링영행,DC074,P408,38.3676793478759,128.511122377381,LC002,"WT001, WT002, WT003","VW001, VW002, VW003, VW004","AC001, AC004, AC005"
408,1,부산광안대교,부산광역시 해운대구 수영강변대로 203,#경상권 #경치좋은곳 #관광지 #광안대교 #데이트장소 #데이트코스 #부산가볼만한곳 #부산광안대교 #부산불꽃축제명소 #부산야경 #부산야경명소 #야간관광100선 #야경 #야경여행 #야경여행지 #야경좋은곳 #커플데이트,DC075,P409,35.1771634235837,129.120555167566,LC004,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004, VW005, VW007","AC001, AC002, AC004"
409,2,해운대해수욕장,부산광역시 해운대구 해운대해변로 264,#15_16한국관광100선 #19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #23_24한국관광100선 #가족여행 #경상권 #경상권 #관광지 #바다풍경 #부산 #부산가볼만한곳 #아이와함께 #여름방학가볼만한곳 #여름여행 #여름휴가 #연인과함께 #자연 #친구와함께 #피서여행 #한국관광100선 #해운대해수욕장 #해운대해수욕장,DC075,P410,35.1591069824231,129.160283786856,LC004,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004, VW005, VW007","AC001, AC002, AC004"
410,3,부산광역시 금련산청소년수련원,부산광역시 수영구 황령산로 156,#레포츠 #부산광역시금련산청소년수련원 #부산수영구 #청소년수련원,DC075,P411,35.1552420981563,129.102909671,LC004,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004, VW005, VW007","AC001, AC002, AC004"
411,4,해월정,부산광역시 해운대구 중동,#경상권 #관광지 #대한팔경 #산책코스 #산책하기좋은곳 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #연중무휴 #일출일몰명소 #해월정 #휴식공간 #휴식하기좋은곳,DC075,P412,35.1589578525344,129.1782523858,LC004,"WT001, WT002, WT003, WT004","VW001, VW002, VW003, VW004, VW005, VW007","AC001, AC002, AC004"
412,1,모곡밤벌유원지,강원특별자치도 홍천군 서면 모곡리,#가족과함께 #강원권 #관광지 #노지캠핑 #밤벌유원지 #아이와함께 #유원지 #자연관광지 #자연여행 #자연환경 #차박명소 #캠핑명소 #피서 #홍천노지캠핑 #홍천유원지 #홍천차박 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC076,P413,37.6896217096714,127.589589215224,LC002,"WT001, WT002, WT003, WT004","VW001, VW002, VW008","AC001, AC002, AC003, AC005"
413,2,솥뚜껑닭볶음탕,경기도 가평군 설악면 어비산길 130-18,#가족여행 #가평맛집 #남녀노소 #단체모임 #닭볶음탕 #맛집 #솥뚜껑닭볶음탕 #올림픽밸리 #음식 #음식점 #한식,DC076,P414,37.5966418318946,127.50583778153,LC001,"WT001, WT002, WT003, WT004","VW001, VW002, VW008","AC001, AC002, AC003, AC005"
414,3,호명호수공원,경기도 가평군 청평면 상천리 산371-2,#가족과함께 #가평가볼만한곳 #가평당일치기여행 #가평둘러보기좋은곳 #가평호명호수 #걷기길 #경치좋은곳 #관광지 #나들이 #문화관광해설사 #벚꽃명소 #산책길 #산책하기 #산책하기좋은곳 #수도권 #아이와함께 #연인과함께 #자연마을 #자연좋은곳 #자연풍경 #자연환경 #전망좋은곳 #친구와함께 #호명갤러리 #호명호수 #호명호수공원,DC076,P415,37.7772992,127.454241,LC001,"WT001, WT002, WT003, WT004","VW001, VW002, VW008","AC001, AC002, AC003, AC005"
415,4,청평호반,경기도 가평군 설악면 유명로 1906-15,#가족과함께 #가평가볼만한곳 #관광지 #드라이브하기좋은곳 #수도권 #수도권근교 #숨겨진명소 #아름다운경관 #인공호수 #자연 #청평댐 #청평호 #청평호반 #청평호수길 #휴양여행,DC076,P416,37.6812549678995,127.471556579155,LC001,"WT001, WT002, WT003, WT004","VW001, VW002, VW008","AC001, AC002, AC003, AC005"
416,5,국립 유명산자연휴양림,경기도 가평군 설악면 유명산길 79-53,#가족야영장 #가족여행 #걷기길 #관광지 #국립유명산자연휴양림 #드라이브 #드라이브코스 #등산 #등산로 #무장애 #무장애휴양지 #서울근교여행 #수도권 #여름방학가볼만한곳 #유명산 #자연 #자연&숲 #자연휴양림 #전망좋은곳 #치유 #친구와함께 #통나무집,DC076,P417,37.5929398560249,127.491057285213,LC001,"WT001, WT002, WT003, WT004","VW001, VW002, VW008","AC001, AC002, AC003, AC005"
417,6,어비계곡,경기도 가평군 설악면 어비산길99번길 9-10,#가족과함께 #가평당일치기물놀이 #겨울빙벽 #계곡 #관광지 #그늘막가져가면더좋은계곡 #물놀이 #수도권 #아이와함께 #얕은수심의계곡 #어비계곡 #여름물놀이 #여름휴가 #자연 #친구와함께 #피서,DC076,P418,37.5989509301215,127.503484586566,LC001,"WT001, WT002, WT003, WT004","VW001, VW002, VW008","AC001, AC002, AC003, AC005"
418,1,구름포해수욕장,충청남도 태안군 소원면 의항리,#가족여행 #관광지 #구름포해수욕장 #바다낚시 #바다풍경 #아이와함께 #여름피서지 #자연 #자연좋은곳 #충청권,DC077,P419,36.8176032047506,126.15866837945,LC003,"WT001, WT002, WT003","VW001, VW002, VW003, VW007","AC001, AC002, AC004, AC005"
419,2,백화산(태안),충청남도 태안군 태안읍 동문리 41-2 일대,#경치여행 #경치좋은곳 #관광지 #등산 #등산여행 #백화산 #백화산구름다리 #백화산등반 #백화산산수길 #백화산태을암 #자연 #자연관광지 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #태안백화산 #태안여행지추천,DC077,P420,36.7499406005419,126.308125275722,LC003,"WT001, WT002, WT003","VW001, VW002, VW003, VW007","AC001, AC002, AC004, AC005"
420,3,학암포 오토캠핑장,충청남도 태안군 원북면 옥파로 1152-37,#레포츠 #바다 #인기캠핑장2024 #자연과함께 #태안일몰 #태안자동차야영장 #태안학암포오토캠핑장 #태안학암포카라반 #해안국립공원 #휴가 #힐링,DC077,P421,36.8979948831707,126.207264666745,LC003,"WT001, WT002, WT003","VW001, VW002, VW003, VW007","AC001, AC002, AC004, AC005"
421,4,태안 신두리 해안사구,충청남도 태안군 원북면 신두리,#2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #가족과함께 #가족여행 #걷기길 #관광지 #바다 #아이와함께 #연인과함께 #자연 #자연 #자연관광지 #자연발생 #자연좋은곳 #자연풍경 #자연환경 #천연기념물 #충청권 #태안신두리해안사구 #한국관광100선 #힐링,DC077,P422,36.8333523774118,126.20719104304,LC003,"WT001, WT002, WT003","VW001, VW002, VW003, VW007","AC001, AC002, AC004, AC005"
422,5,천리포수목원,충청남도 태안군 소원면 천리포1길 187,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #가족여행 #관광지 #수목원 #아이와함께 #자연 #자연여행 #자연좋은곳 #천리포수목원 #태안가볼만한곳 #힐링,DC077,P423,36.7986952097852,126.150541212489,LC003,"WT001, WT002, WT003","VW001, VW002, VW003, VW007","AC001, AC002, AC004, AC005"
423,6,정가네박속낙지탕,충청남도 태안군 태안읍 수등길 6,#맛집 #바지락칼국수 #박속낙지탕생낙지 #우리밀해물손칼국수 #음식 #태안정가네박속낙지탕 #태안특산품 #해물손칼국수,DC077,P424,36.7525372620825,126.321212991737,LC003,"WT001, WT002, WT003","VW001, VW002, VW003, VW007","AC001, AC002, AC004, AC005"
424,1,선암사계곡,전라남도 순천시 승주읍 죽학리,#관광지 #순천계곡 #순천선암사석교 #순천선암사승선교 #순천여행 #순천여행가볼만한곳 #순천여행추천 #순천여행코스 #아이와함께 #여름여행 #여름피서지 #여름휴양 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #전라남도여행 #전라남도여행지추천 #조계산도립공원,DC078,P425,34.9953421715788,127.340773334443,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
425,2,장원식당,전라남도 순천시 승주읍 승암교길 15,#닭볶음탕 #맛집 #백숙 #순천시 #음식,DC078,P426,34.9916695057137,127.343236261047,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
426,3,순천전통야생차체험관,전라남도 순천시 승주읍 선암사길 450-1,#가족과함께 #가족여행 #관광지 #다도체험 #순천야생차 #순천여행 #순천여행가볼만한곳 #순천여행추천 #순천웰빙공간 #순천전통야생차체험관 #순천체험공간 #순천한옥체험 #아이와함께 #이색체험 #자연좋은곳 #자연환경 #전라권 #전라남도여행 #체험 #체험프로그램 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC078,P427,34.9948984835674,127.334070644838,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
427,4,송광사(순천),전라남도 순천시 송광면 송광사안길 100,#가족여행 #관광지 #교과서속여행 #불교 #불교문화 #불교사찰 #사찰 #사찰여행 #산사 #송광사 #아이와함께 #역사 #역사유적지 #전통사찰 #전통역사문화체험 #종교 #친구와함께 #템플스테이 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #힐링 #힐링&휴양,DC078,P428,35.0023635450929,127.274870647975,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
428,5,정혜사(순천),전라남도 순천시 서면 정혜사길 32,#계족산사찰 #고사절 #관광지 #불교 #불교문화 #사찰 #사찰여행 #순천계족산 #순천에서오래된절 #순천여행 #순천의사찰 #순천정혜사 #순천화엄사말사 #역사 #자연속으로 #자연환경 #전라권 #전라남도여행 #전통사찰 #정혜사 #종교 #템플스테이 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC078,P429,35.0618334637756,127.513925456688,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
429,6,선암사 [유네스코 세계유산],전라남도 순천시 승주읍 선암사길 450,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #관광지 #교과서속여행 #불교 #불교문화 #사찰 #사찰&산사 #사찰여행 #선암사 #선암사(순천) #승선교 #아이와함께 #역사 #역사유적지 #유네스코 #유네스코세계문화유산 #유네스코세계유산 #자연좋은곳 #전통사찰 #전통역사문화체험 #종교 #친구와함께 #템플스테이 #한국불교,DC078,P430,34.9961821309022,127.327355954493,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
430,7,주암호와 상사호,전라남도 순천시 송광면,#가족여행 #경치좋은곳 #관광지 #상사호 #순천여행 #자연 #자연관광지 #자연좋은곳 #자연환경 #전라권 #주암호,DC078,P431,34.9740808402069,127.263841176795,LC007,"WT001, WT002, WT004","VW001, VW002, VW004, VW006, VW007","AC001, AC004, AC005"
431,1,청남대,충청북도 청주시 상당구 문의면 청남대길 646,#19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #가족여행 #관광지 #산책길 #산책하기 #산책하기좋은곳 #아이와함께 #역사공부 #역사속으로 #역사이야기 #자연좋은곳 #자연환경 #청남대 #충청권 #한국관광100선 #힐링,DC079,P432,36.4622489023318,127.490094954363,LC003,"WT001, WT002","VW001, VW002, VW004, VW006","AC001, AC002, AC005"
432,2,대청호,대전광역시 동구 / 충청북도 문의면,#2024_여행가는달과함께하는_발도장여행지 #관광지 #산책코스 #산책하기좋은곳 #아이와함께 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC079,P433,36.4792817,127.484534,LC003,"WT001, WT002","VW001, VW002, VW004, VW006","AC001, AC002, AC005"
433,3,대청댐,대전광역시 대덕구 대청로 618-136,#가족여행 #경치좋은곳 #관광지 #대청댐 #대청호 #물홍보관 #산책하기좋은곳 #생태관광 #자연 #자연좋은곳 #충청권,DC079,P434,36.4744348881081,127.481538138225,LC003,"WT001, WT002","VW001, VW002, VW004, VW006","AC001, AC002, AC005"
434,4,현암사(충북),충청북도 청주시 서원구 현도면 대청호반로 151,#관광지 #불교 #불교문화 #사찰 #사찰여행 #역사 #자연속으로 #자연환경 #전통사찰 #종교 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,DC079,P435,36.4802356864893,127.477368696553,LC003,"WT001, WT002","VW001, VW002, VW004, VW006","AC001, AC002, AC005"
435,5,구룡식당,충청북도 청주시 상당구 문의면 문의시내로 50-1,#대청호_붕어어죽 #맛집 #백반 #생선국수 #음식 #참마자_도리뱅뱅이 #추어탕,DC079,P436,36.5179026899088,127.497577316795,LC003,"WT001, WT002","VW001, VW002, VW004, VW006","AC001, AC002, AC005"
436,6,문의문화재단지,충청북도 청주시 상당구 문의면 대청호반로 721,#가족여행 #관광지 #문의문화재단지 #문화관광해설사 #박물관 #아이와함께 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #전시관 #충청권,DC079,P437,36.5071130719524,127.493719514717,LC003,"WT001, WT002","VW001, VW002, VW004, VW006","AC001, AC002, AC005"
